9.11,0.00,0.00,0.00
4.55,0.00,0.00,0.00
306.22,0.00,0.00,0.00
457.06,0.00,0.00,0.00
547.58,0.00,0.00,0.00
607.91,0.00,0.00,0.00
651.14,0.00,0.00,0.00
683.46,0.00,0.00,0.00
708.68,0.00,0.00,0.00
728.86,0.00,0.00,0.00
819.00,0.00,0.00,0.00
910.04,0.00,0.00,0.00
910.14,0.00,0.00,0.00
910.23,0.00,0.00,0.00
910.34,0.00,0.00,0.00
910.44,0.00,0.00,0.00
910.44,0.00,0.00,0.00
910.66,0.00,0.00,0.00
910.69,0.00,0.00,0.00
910.72,0.00,0.00,0.00
910.72,0.00,0.00,0.00
1061.05,0.00,0.00,0.00
1061.08,0.00,0.00,0.00
1061.07,0.00,0.00,0.00
1060.94,0.00,0.00,0.00
1060.86,0.00,0.00,0.00
1060.78,0.00,0.00,0.00
1060.64,0.00,0.00,0.00
1060.54,0.00,0.00,0.00
1060.43,0.00,0.00,0.00
1060.35,0.00,0.00,0.00
910.03,0.00,0.00,0.00
909.92,0.00,0.00,0.00
909.93,0.00,0.00,0.00
909.94,0.00,0.00,0.00
910.04,0.00,0.00,0.00
910.12,0.00,0.00,0.00
910.12,0.00,0.00,0.00
910.21,0.00,0.00,0.00
910.21,0.00,0.00,0.00
910.29,0.00,0.00,0.00
910.21,0.00,0.00,0.00
910.29,0.00,0.00,0.00
910.19,0.00,0.00,0.00
910.19,0.00,0.00,0.00
910.10,0.00,0.00,0.00
910.01,0.00,0.00,0.00
910.03,0.00,0.00,0.00
910.03,0.00,0.00,0.00
910.11,0.00,0.00,0.00
910.03,0.00,0.00,0.00
910.11,0.00,0.00,0.00
910.11,0.00,0.00,0.00
910.12,0.00,0.00,0.00
910.12,0.00,0.00,0.00
910.12,0.00,0.00,0.00
910.21,0.00,0.00,0.00
910.11,0.00,0.00,0.00
910.03,0.00,0.00,0.00
909.94,0.00,0.00,0.00
909.94,0.00,0.00,0.00
909.94,0.00,0.00,0.00
909.86,0.00,0.00,0.00
909.94,0.00,0.00,0.00
910.04,0.00,0.00,0.00
910.14,0.00,0.00,0.00
910.05,0.00,0.00,0.00
910.15,0.00,0.00,0.00
910.15,0.00,0.00,0.00
910.23,0.00,0.00,0.00
910.32,0.00,0.00,0.00
910.32,0.00,0.00,0.00
910.48,0.00,0.00,0.00
910.57,0.00,0.00,0.00
910.55,0.00,0.00,0.00
910.63,0.00,0.00,0.00
910.80,0.00,0.00,0.00
910.87,0.00,0.00,0.00
911.03,0.00,0.00,0.00
911.05,0.00,0.00,0.00
911.15,0.00,0.00,0.00
911.24,0.00,0.00,0.00
911.31,0.00,0.00,0.00
911.39,0.00,0.00,0.00
911.48,0.00,0.00,0.00
911.48,0.00,0.00,0.00
911.49,0.00,0.00,0.00
911.49,0.00,0.00,0.00
911.50,0.00,0.00,0.00
911.57,0.00,0.00,0.00
911.64,0.00,0.00,0.00
911.63,0.00,0.00,0.00
911.64,0.00,0.00,0.00
911.66,0.00,0.00,0.00
911.67,0.00,0.00,0.00
911.66,0.00,0.00,0.00
911.64,0.00,0.00,0.00
911.56,0.00,0.00,0.00
911.46,0.00,0.00,0.00
911.38,0.00,0.00,0.00
911.21,0.00,0.00,0.00
911.21,0.00,0.00,0.00
911.05,0.00,0.00,0.00
910.87,0.00,0.00,0.00
910.77,0.00,0.00,0.00
910.69,0.00,0.00,0.00
910.61,0.00,0.00,0.00
910.61,0.00,0.00,0.00
