0,1,2,3
884.0894117647059,0.0,0.0,0.0
884.0020588235294,0.0,0.0,0.0
883.9050000000001,0.0,0.0,0.0
883.9050000000001,0.0,0.0,0.0
883.8273529411765,0.0,0.0,0.0
883.8273529411765,0.0,0.0,0.0
883.74,0.0,0.0,0.0
883.730294117647,0.0,0.0,0.0
883.730294117647,0.0,0.0,0.0
883.730294117647,0.0,0.0,0.0
883.730294117647,0.0,0.0,0.0
883.8273529411765,0.0,0.0,0.0
883.9050000000001,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.9826470588235,0.0,0.0,0.0
883.8273529411765,0.0,0.0,0.0
883.7594117647059,0.0,0.0,0.0
883.5944117647058,0.0,0.0,0.0
883.5264705882353,0.0,0.0,0.0
883.5264705882353,0.0,0.0,0.0
883.5458823529411,0.0,0.0,0.0
883.4585294117646,0.0,0.0,0.0
883.3808823529412,0.0,0.0,0.0
883.3032352941177,0.0,0.0,0.0
883.3032352941177,0.0,0.0,0.0
883.400294117647,0.0,0.0,0.0
883.3808823529412,0.0,0.0,0.0
883.4488235294118,0.0,0.0,0.0
883.5167647058823,0.0,0.0,0.0
883.5167647058823,0.0,0.0,0.0
883.5070588235293,0.0,0.0,0.0
883.5944117647058,0.0,0.0,0.0
883.7594117647059,0.0,0.0,0.0
883.9341176470589,0.0,0.0,0.0
884.0214705882353,0.0,0.0,0.0
884.1088235294118,0.0,0.0,0.0
884.1864705882354,0.0,0.0,0.0
884.2932352941176,0.0,0.0,0.0
884.4679411764706,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.710588235294,0.0,0.0,0.0
884.8658823529412,0.0,0.0,0.0
884.8852941176472,0.0,0.0,0.0
884.8658823529412,0.0,0.0,0.0
884.9532352941177,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
884.9726470588234,0.0,0.0,0.0
884.9726470588234,0.0,0.0,0.0
884.8852941176472,0.0,0.0,0.0
884.8173529411765,0.0,0.0,0.0
884.8173529411765,0.0,0.0,0.0
884.7882352941176,0.0,0.0,0.0
884.7785294117647,0.0,0.0,0.0
884.8852941176472,0.0,0.0,0.0
884.7979411764707,0.0,0.0,0.0
884.7979411764707,0.0,0.0,0.0
884.7591176470589,0.0,0.0,0.0
884.7591176470589,0.0,0.0,0.0
884.8561764705883,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
884.9532352941177,0.0,0.0,0.0
884.9920588235294,0.0,0.0,0.0
885.0988235294117,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.4288235294118,0.0,0.0,0.0
885.3220588235293,0.0,0.0,0.0
885.3123529411764,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
885.0017647058824,0.0,0.0,0.0
885.0988235294117,0.0,0.0,0.0
885.0017647058824,0.0,0.0,0.0
885.069705882353,0.0,0.0,0.0
884.9726470588234,0.0,0.0,0.0
884.9629411764705,0.0,0.0,0.0
884.7882352941176,0.0,0.0,0.0
884.710588235294,0.0,0.0,0.0
884.710588235294,0.0,0.0,0.0
884.710588235294,0.0,0.0,0.0
884.6911764705882,0.0,0.0,0.0
884.6135294117646,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.6232352941175,0.0,0.0,0.0
884.5455882352942,0.0,0.0,0.0
884.5649999999999,0.0,0.0,0.0
884.4000000000001,0.0,0.0,0.0
884.2252941176471,0.0,0.0,0.0
884.1282352941175,0.0,0.0,0.0
883.895294117647,0.0,0.0,0.0
971.6267647058825,0.0,0.0,0.0
971.4520588235293,0.0,0.0,0.0
971.4617647058824,0.0,0.0,0.0
971.3647058823528,0.0,0.0,0.0
971.3549999999999,0.0,0.0,0.0
971.2579411764706,0.0,0.0,0.0
971.345294117647,0.0,0.0,0.0
971.4326470588235,0.0,0.0,0.0
971.4326470588235,0.0,0.0,0.0
971.5976470588236,0.0,0.0,0.0
883.7885294117648,0.0,0.0,0.0
883.9729411764706,0.0,0.0,0.0
884.1088235294118,0.0,0.0,0.0
884.1864705882354,0.0,0.0,0.0
884.1864705882354,0.0,0.0,0.0
884.2835294117648,0.0,0.0,0.0
884.3708823529412,0.0,0.0,0.0
884.4582352941177,0.0,0.0,0.0
884.5358823529413,0.0,0.0,0.0
884.4582352941177,0.0,0.0,0.0
884.5164705882353,0.0,0.0,0.0
884.5067647058823,0.0,0.0,0.0
884.4388235294117,0.0,0.0,0.0
884.4582352941177,0.0,0.0,0.0
884.5358823529413,0.0,0.0,0.0
884.5358823529413,0.0,0.0,0.0
884.6135294117646,0.0,0.0,0.0
884.6814705882354,0.0,0.0,0.0
884.7785294117647,0.0,0.0,0.0
884.9241176470588,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
885.1279411764706,0.0,0.0,0.0
885.2055882352942,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.2929411764707,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.5355882352941,0.0,0.0,0.0
885.5355882352941,0.0,0.0,0.0
885.5355882352941,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4482352941176,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.3608823529412,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.1861764705882,0.0,0.0,0.0
885.1861764705882,0.0,0.0,0.0
885.2055882352942,0.0,0.0,0.0
885.1376470588235,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.5744117647059,0.0,0.0,0.0
885.5938235294117,0.0,0.0,0.0
885.5744117647059,0.0,0.0,0.0
885.5744117647059,0.0,0.0,0.0
885.6035294117648,0.0,0.0,0.0
885.6035294117648,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.564705882353,0.0,0.0,0.0
885.6326470588235,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6229411764706,0.0,0.0,0.0
885.6229411764706,0.0,0.0,0.0
885.6326470588235,0.0,0.0,0.0
885.710294117647,0.0,0.0,0.0
885.710294117647,0.0,0.0,0.0
885.729705882353,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.5355882352941,0.0,0.0,0.0
885.5355882352941,0.0,0.0,0.0
885.5258823529413,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.5161764705883,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.5161764705883,0.0,0.0,0.0
885.5258823529413,0.0,0.0,0.0
885.5258823529413,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.2929411764707,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.1376470588235,0.0,0.0,0.0
885.0405882352942,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
885.0988235294117,0.0,0.0,0.0
885.1861764705882,0.0,0.0,0.0
885.2735294117647,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.3220588235293,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
885.0017647058824,0.0,0.0,0.0
884.9241176470588,0.0,0.0,0.0
884.904705882353,0.0,0.0,0.0
884.8270588235293,0.0,0.0,0.0
884.904705882353,0.0,0.0,0.0
884.8464705882352,0.0,0.0,0.0
884.7591176470589,0.0,0.0,0.0
884.8561764705883,0.0,0.0,0.0
884.8561764705883,0.0,0.0,0.0
884.9241176470588,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.3220588235293,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2735294117647,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
884.9241176470588,0.0,0.0,0.0
884.9241176470588,0.0,0.0,0.0
884.9920588235294,0.0,0.0,0.0
885.1473529411765,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.564705882353,0.0,0.0,0.0
885.739411764706,0.0,0.0,0.0
885.8170588235294,0.0,0.0,0.0
885.8170588235294,0.0,0.0,0.0
885.9141176470589,0.0,0.0,0.0
886.0111764705883,0.0,0.0,0.0
886.0111764705883,0.0,0.0,0.0
885.9238235294118,0.0,0.0,0.0
885.8364705882353,0.0,0.0,0.0
885.7491176470588,0.0,0.0,0.0
885.6908823529411,0.0,0.0,0.0
885.5938235294117,0.0,0.0,0.0
885.6035294117648,0.0,0.0,0.0
885.6035294117648,0.0,0.0,0.0
885.4288235294118,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.3220588235293,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.4288235294118,0.0,0.0,0.0
885.4288235294118,0.0,0.0,0.0
885.3608823529412,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4676470588234,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.4676470588234,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.2929411764707,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.2929411764707,0.0,0.0,0.0
885.3802941176472,0.0,0.0,0.0
885.3608823529412,0.0,0.0,0.0
885.4579411764705,0.0,0.0,0.0
885.4482352941176,0.0,0.0,0.0
885.5161764705883,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6617647058823,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6326470588235,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.564705882353,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6908823529411,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6617647058823,0.0,0.0,0.0
885.6908823529411,0.0,0.0,0.0
885.7005882352942,0.0,0.0,0.0
885.6908823529411,0.0,0.0,0.0
885.6908823529411,0.0,0.0,0.0
885.7005882352942,0.0,0.0,0.0
885.6035294117648,0.0,0.0,0.0
885.5258823529413,0.0,0.0,0.0
885.4967647058824,0.0,0.0,0.0
885.4676470588234,0.0,0.0,0.0
885.3608823529412,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
885.069705882353,0.0,0.0,0.0
884.9920588235294,0.0,0.0,0.0
884.8950000000001,0.0,0.0,0.0
884.8852941176472,0.0,0.0,0.0
884.7882352941176,0.0,0.0,0.0
884.8658823529412,0.0,0.0,0.0
884.8561764705883,0.0,0.0,0.0
884.9532352941177,0.0,0.0,0.0
885.0405882352942,0.0,0.0,0.0
885.2055882352942,0.0,0.0,0.0
885.2152941176471,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.3123529411764,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2347058823528,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.1861764705882,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.1667647058824,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.244411764706,0.0,0.0,0.0
885.06,0.0,0.0,0.0
885.1085294117646,0.0,0.0,0.0
885.1861764705882,0.0,0.0,0.0
885.2055882352942,0.0,0.0,0.0
885.2929411764707,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.3123529411764,0.0,0.0,0.0
885.3123529411764,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.2832352941176,0.0,0.0,0.0
885.4676470588234,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.4288235294118,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4191176470588,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.4094117647059,0.0,0.0,0.0
885.3900000000001,0.0,0.0,0.0
885.4676470588234,0.0,0.0,0.0
885.4870588235294,0.0,0.0,0.0
885.555,0.0,0.0,0.0
885.6423529411765,0.0,0.0,0.0
885.6617647058823,0.0,0.0,0.0
885.7491176470588,0.0,0.0,0.0
885.8461764705883,0.0,0.0,0.0
885.9141176470589,0.0,0.0,0.0
885.9917647058824,0.0,0.0,0.0
886.0111764705883,0.0,0.0,0.0
885.9917647058824,0.0,0.0,0.0
886.0791176470588,0.0,0.0,0.0
885.9917647058824,0.0,0.0,0.0
885.9141176470589,0.0,0.0,0.0
885.9044117647059,0.0,0.0,0.0
885.8073529411764,0.0,0.0,0.0
885.729705882353,0.0,0.0,0.0
885.6617647058823,0.0,0.0,0.0
885.5744117647059,0.0,0.0,0.0
885.5744117647059,0.0,0.0,0.0
885.4482352941176,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3511764705883,0.0,0.0,0.0
885.3414705882353,0.0,0.0,0.0
885.2541176470589,0.0,0.0,0.0
885.2735294117647,0.0,0.0,0.0
885.2735294117647,0.0,0.0,0.0
885.1764705882352,0.0,0.0,0.0
885.0988235294117,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
885.069705882353,0.0,0.0,0.0
885.069705882353,0.0,0.0,0.0
885.0308823529413,0.0,0.0,0.0
884.9338235294118,0.0,0.0,0.0
885.0794117647059,0.0,0.0,0.0
884.9920588235294,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.0211764705883,0.0,0.0,0.0
885.0017647058824,0.0,0.0,0.0
884.8270588235293,0.0,0.0,0.0
884.7494117647058,0.0,0.0,0.0
884.5844117647059,0.0,0.0,0.0
884.4679411764706,0.0,0.0,0.0
884.4000000000001,0.0,0.0,0.0
884.235,0.0,0.0,0.0
884.1573529411764,0.0,0.0,0.0
883.8758823529412,0.0,0.0,0.0
883.7982352941177,0.0,0.0,0.0
883.720588235294,0.0,0.0,0.0
883.730294117647,0.0,0.0,0.0
883.6332352941175,0.0,0.0,0.0
883.6235294117647,0.0,0.0,0.0
883.5264705882353,0.0,0.0,0.0
883.4391176470589,0.0,0.0,0.0
883.2741176470588,0.0,0.0,0.0
883.1188235294118,0.0,0.0,0.0
883.1188235294118,0.0,0.0,0.0
883.0994117647058,0.0,0.0,0.0
882.9441176470589,0.0,0.0,0.0
882.8470588235294,0.0,0.0,0.0
882.7694117647059,0.0,0.0,0.0
882.6044117647059,0.0,0.0,0.0
882.5267647058822,0.0,0.0,0.0
882.5267647058822,0.0,0.0,0.0
882.2744117647059,0.0,0.0,0.0
882.1773529411764,0.0,0.0,0.0
881.9929411764706,0.0,0.0,0.0
881.7502941176471,0.0,0.0,0.0
881.6532352941176,0.0,0.0,0.0
881.4008823529412,0.0,0.0,0.0
881.3232352941177,0.0,0.0,0.0
881.2358823529413,0.0,0.0,0.0
881.1485294117648,0.0,0.0,0.0
880.9835294117647,0.0,0.0,0.0
881.1582352941176,0.0,0.0,0.0
881.1582352941176,0.0,0.0,0.0
881.1679411764705,0.0,0.0,0.0
881.1679411764705,0.0,0.0,0.0
881.1679411764705,0.0,0.0,0.0
881.3426470588234,0.0,0.0,0.0
881.43,0.0,0.0,0.0
881.5173529411765,0.0,0.0,0.0
881.6144117647059,0.0,0.0,0.0
881.6920588235294,0.0,0.0,0.0
881.6920588235294,0.0,0.0,0.0
881.8667647058824,0.0,0.0,0.0
881.9444117647059,0.0,0.0,0.0
882.0414705882353,0.0,0.0,0.0
882.1191176470589,0.0,0.0,0.0
882.2064705882354,0.0,0.0,0.0
882.2938235294117,0.0,0.0,0.0
882.3617647058824,0.0,0.0,0.0
882.4588235294118,0.0,0.0,0.0
882.5558823529411,0.0,0.0,0.0
882.6335294117647,0.0,0.0,0.0
882.6335294117647,0.0,0.0,0.0
882.7111764705883,0.0,0.0,0.0
882.7791176470588,0.0,0.0,0.0
882.8567647058824,0.0,0.0,0.0
882.924705882353,0.0,0.0,0.0
882.915,0.0,0.0,0.0
882.8955882352941,0.0,0.0,0.0
882.8082352941176,0.0,0.0,0.0
882.8082352941176,0.0,0.0,0.0
882.8858823529412,0.0,0.0,0.0
882.8761764705883,0.0,0.0,0.0
882.8761764705883,0.0,0.0,0.0
882.8761764705883,0.0,0.0,0.0
882.8761764705883,0.0,0.0,0.0
882.8082352941176,0.0,0.0,0.0
882.8955882352941,0.0,0.0,0.0
883.089705882353,0.0,0.0,0.0
883.3420588235294,0.0,0.0,0.0
883.41,0.0,0.0,0.0
883.3323529411765,0.0,0.0,0.0
883.41,0.0,0.0,0.0
883.419705882353,0.0,0.0,0.0
883.4391176470589,0.0,0.0,0.0
883.4391176470589,0.0,0.0,0.0
883.4391176470589,0.0,0.0,0.0
883.3420588235294,0.0,0.0,0.0
883.1382352941176,0.0,0.0,0.0
882.9635294117649,0.0,0.0,0.0
882.8858823529412,0.0,0.0,0.0
882.8858823529412,0.0,0.0,0.0
882.8955882352941,0.0,0.0,0.0
882.9635294117649,0.0,0.0,0.0
883.0314705882353,0.0,0.0,0.0
