1149.82,1355.90,475.46,25.48
574.91,677.95,237.73,12.74
878.74,451.97,158.49,8.49
1030.65,338.98,118.87,6.37
1121.80,271.18,95.09,5.10
1182.57,225.98,79.24,4.25
1226.07,193.70,67.92,3.64
1258.61,169.49,59.43,3.18
1283.92,150.66,52.83,2.83
1304.17,135.59,47.55,2.55
1337.81,0.00,0.00,0.00
1486.44,0.00,0.00,0.00
1486.44,0.00,0.00,0.00
1486.43,0.00,0.00,0.00
1486.43,0.00,0.00,0.00
1486.40,0.00,0.00,0.00
1486.30,0.00,0.00,0.00
1486.27,0.00,0.00,0.00
1486.25,0.00,0.00,0.00
1486.22,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.12,0.00,0.00,0.00
1486.12,0.00,0.00,0.00
1486.11,0.00,0.00,0.00
1486.12,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.16,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.19,0.00,0.00,0.00
1486.23,0.00,0.00,0.00
1486.23,0.00,0.00,0.00
1486.27,0.00,0.00,0.00
1486.27,0.00,0.00,0.00
1486.37,0.00,0.00,0.00
1486.47,0.00,0.00,0.00
1486.54,0.00,0.00,0.00
1486.70,0.00,0.00,0.00
1486.88,0.00,0.00,0.00
1487.05,0.00,0.00,0.00
1487.21,0.00,0.00,0.00
1487.38,0.00,0.00,0.00
1487.54,0.00,0.00,0.00
1487.63,0.00,0.00,0.00
1487.68,0.00,0.00,0.00
1487.67,0.00,0.00,0.00
1487.58,0.00,0.00,0.00
1487.43,0.00,0.00,0.00
1487.25,0.00,0.00,0.00
1487.09,0.00,0.00,0.00
1486.92,0.00,0.00,0.00
1486.74,0.00,0.00,0.00
1486.66,0.00,0.00,0.00
1486.58,0.00,0.00,0.00
1486.43,0.00,0.00,0.00
1486.33,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
1486.32,0.00,0.00,0.00
1486.37,0.00,0.00,0.00
1486.44,0.00,0.00,0.00
1486.43,0.00,0.00,0.00
1486.43,0.00,0.00,0.00
1486.33,0.00,0.00,0.00
1486.40,0.00,0.00,0.00
1486.36,0.00,0.00,0.00
1486.36,0.00,0.00,0.00
1486.30,0.00,0.00,0.00
1486.30,0.00,0.00,0.00
1486.23,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.05,0.00,0.00,0.00
1486.08,0.00,0.00,0.00
1486.07,0.00,0.00,0.00
1486.09,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.25,0.00,0.00,0.00
1486.23,0.00,0.00,0.00
1486.22,0.00,0.00,0.00
1486.20,0.00,0.00,0.00
1486.19,0.00,0.00,0.00
1486.19,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.18,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.05,0.00,0.00,0.00
1485.96,0.00,0.00,0.00
1485.94,0.00,0.00,0.00
1485.92,0.00,0.00,0.00
1485.94,0.00,0.00,0.00
1485.98,0.00,0.00,0.00
1486.04,0.00,0.00,0.00
1486.09,0.00,0.00,0.00
1486.15,0.00,0.00,0.00
1486.23,0.00,0.00,0.00
1486.29,0.00,0.00,0.00
1486.44,0.00,0.00,0.00
1486.52,0.00,0.00,0.00
1486.62,0.00,0.00,0.00
1486.66,0.00,0.00,0.00
1486.67,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.62,0.00,0.00,0.00
1486.59,0.00,0.00,0.00
1486.58,0.00,0.00,0.00
1486.56,0.00,0.00,0.00
1486.56,0.00,0.00,0.00
1486.55,0.00,0.00,0.00
1486.47,0.00,0.00,0.00
1486.38,0.00,0.00,0.00
1486.36,0.00,0.00,0.00
1486.36,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
1486.41,0.00,0.00,0.00
1486.41,0.00,0.00,0.00
1486.41,0.00,0.00,0.00
1486.41,0.00,0.00,0.00
1486.52,0.00,0.00,0.00
1486.61,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.77,0.00,0.00,0.00
1486.77,0.00,0.00,0.00
1486.80,0.00,0.00,0.00
1486.73,0.00,0.00,0.00
1486.80,0.00,0.00,0.00
1486.80,0.00,0.00,0.00
1486.78,0.00,0.00,0.00
1486.76,0.00,0.00,0.00
1486.76,0.00,0.00,0.00
1486.69,0.00,0.00,0.00
1486.59,0.00,0.00,0.00
1486.59,0.00,0.00,0.00
1486.65,0.00,0.00,0.00
1486.72,0.00,0.00,0.00
1486.63,0.00,0.00,0.00
1486.70,0.00,0.00,0.00
1486.72,0.00,0.00,0.00
1486.72,0.00,0.00,0.00
1486.72,0.00,0.00,0.00
1486.63,0.00,0.00,0.00
1486.55,0.00,0.00,0.00
1486.55,0.00,0.00,0.00
1486.48,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
1486.29,0.00,0.00,0.00
1486.29,0.00,0.00,0.00
1486.20,0.00,0.00,0.00
1486.11,0.00,0.00,0.00
1486.19,0.00,0.00,0.00
1486.29,0.00,0.00,0.00
1486.29,0.00,0.00,0.00
1486.27,0.00,0.00,0.00
1486.33,0.00,0.00,0.00
1486.34,0.00,0.00,0.00
