1.10,0.00,0.00,0.00
525.92,0.00,0.00,0.00
700.99,0.00,0.00,0.00
788.53,0.00,0.00,0.00
841.05,0.00,0.00,0.00
875.86,0.00,0.00,0.00
900.88,0.00,0.00,0.00
919.67,0.00,0.00,0.00
934.17,0.00,0.00,0.00
945.78,0.00,0.00,0.00
1050.68,0.00,0.00,0.00
1050.61,0.00,0.00,0.00
1050.51,0.00,0.00,0.00
1050.46,0.00,0.00,0.00
1050.33,0.00,0.00,0.00
1050.37,0.00,0.00,0.00
1050.28,0.00,0.00,0.00
1050.08,0.00,0.00,0.00
1050.08,0.00,0.00,0.00
1050.06,0.00,0.00,0.00
1050.06,0.00,0.00,0.00
1050.01,0.00,0.00,0.00
1050.03,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1050.03,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1049.97,0.00,0.00,0.00
1050.04,0.00,0.00,0.00
1050.01,0.00,0.00,0.00
1050.00,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1050.01,0.00,0.00,0.00
1049.96,0.00,0.00,0.00
1050.01,0.00,0.00,0.00
1049.96,0.00,0.00,0.00
1049.96,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1050.06,0.00,0.00,0.00
1050.10,0.00,0.00,0.00
1050.11,0.00,0.00,0.00
1050.19,0.00,0.00,0.00
1050.22,0.00,0.00,0.00
1050.30,0.00,0.00,0.00
1050.22,0.00,0.00,0.00
1050.22,0.00,0.00,0.00
1050.21,0.00,0.00,0.00
1050.07,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1049.95,0.00,0.00,0.00
1049.83,0.00,0.00,0.00
1049.74,0.00,0.00,0.00
1049.68,0.00,0.00,0.00
1049.63,0.00,0.00,0.00
1049.60,0.00,0.00,0.00
1049.60,0.00,0.00,0.00
1049.59,0.00,0.00,0.00
1049.68,0.00,0.00,0.00
1049.75,0.00,0.00,0.00
1049.72,0.00,0.00,0.00
1049.81,0.00,0.00,0.00
1049.90,0.00,0.00,0.00
1050.00,0.00,0.00,0.00
1049.96,0.00,0.00,0.00
1050.00,0.00,0.00,0.00
1049.93,0.00,0.00,0.00
1049.97,0.00,0.00,0.00
1049.99,0.00,0.00,0.00
1049.82,0.00,0.00,0.00
1049.82,0.00,0.00,0.00
1049.74,0.00,0.00,0.00
1049.67,0.00,0.00,0.00
1049.43,0.00,0.00,0.00
1049.38,0.00,0.00,0.00
1049.26,0.00,0.00,0.00
1049.32,0.00,0.00,0.00
1049.21,0.00,0.00,0.00
1049.10,0.00,0.00,0.00
1049.02,0.00,0.00,0.00
1048.99,0.00,0.00,0.00
1049.08,0.00,0.00,0.00
1048.95,0.00,0.00,0.00
1049.10,0.00,0.00,0.00
1049.17,0.00,0.00,0.00
1049.26,0.00,0.00,0.00
1049.34,0.00,0.00,0.00
1049.50,0.00,0.00,0.00
1049.67,0.00,0.00,0.00
1049.93,0.00,0.00,0.00
1049.97,0.00,0.00,0.00
1049.96,0.00,0.00,0.00
1050.14,0.00,0.00,0.00
1050.22,0.00,0.00,0.00
1050.22,0.00,0.00,0.00
1050.24,0.00,0.00,0.00
1050.15,0.00,0.00,0.00
1050.07,0.00,0.00,0.00
1050.00,0.00,0.00,0.00
1049.92,0.00,0.00,0.00
1049.82,0.00,0.00,0.00
1049.75,0.00,0.00,0.00
1049.59,0.00,0.00,0.00
1049.41,0.00,0.00,0.00
1049.41,0.00,0.00,0.00
1049.39,0.00,0.00,0.00
1012.19,0.00,0.00,0.00
1012.23,0.00,0.00,0.00
1012.17,0.00,0.00,0.00
1012.17,0.00,0.00,0.00
1012.27,0.00,0.00,0.00
1012.26,0.00,0.00,0.00
1012.24,0.00,0.00,0.00
1012.26,0.00,0.00,0.00
1012.16,0.00,0.00,0.00
1012.16,0.00,0.00,0.00
1049.35,0.00,0.00,0.00
1221.45,0.00,0.00,0.00
1392.45,0.00,0.00,0.00
1392.56,0.00,0.00,0.00
1392.54,0.00,0.00,0.00
1563.35,0.00,0.00,0.00
1734.80,0.00,0.00,0.00
1904.88,0.00,0.00,0.00
2076.76,0.00,0.00,0.00
2245.14,0.00,0.00,0.00
2245.01,0.00,0.00,0.00
2237.46,0.00,0.00,0.00
2066.40,0.00,0.00,0.00
2066.12,0.00,0.00,0.00
2066.07,0.00,0.00,0.00
1895.03,0.00,0.00,0.00
1723.63,0.00,0.00,0.00
1553.37,0.00,0.00,0.00
1381.34,0.00,0.00,0.00
1212.83,0.00,0.00,0.00
1212.87,0.00,0.00,0.00
1048.19,0.00,0.00,0.00
1048.25,0.00,0.00,0.00
1048.34,0.00,0.00,0.00
1048.50,0.00,0.00,0.00
1048.84,0.00,0.00,0.00
1048.91,0.00,0.00,0.00
1049.17,0.00,0.00,0.00
1049.37,0.00,0.00,0.00
1049.52,0.00,0.00,0.00
1049.55,0.00,0.00,0.00
1049.57,0.00,0.00,0.00
1049.57,0.00,0.00,0.00
1049.66,0.00,0.00,0.00
1049.59,0.00,0.00,0.00
